key,id,lat,lon,tolerance_m
6.975686235:3.338510645:6.696609853:Pechatniki,323,55.69118121,37.71801368,25
2.852082564:8.528043286:11.01961939:Babushkinskoe,324,55.86950704,37.66949605,5
0.745482888:9.675134744:11.91712994:Severnoe Izmajlovo,325,55.81053513,37.82700356,10
6.981731526:6.808390027:9.996910756:Chertanovo Severnoe,326,55.63987517,37.61152207,5
2.673986113:10.50963153:13.63665846:Jasenevo,327,55.61268991,37.54995518,25
3.563958917:9.082521509:11.2740653:Otradnoe,328,55.87377156,37.58971646,25
12.89205133:1.105402202:1.059817913:Tverskoe,329,55.78292379,37.61034846,5
1.183519566:8.268386153:10.55040815:Ivanovskoe,330,55.77505938,37.82365968,5
4.560499766:4.813462485:7.52542449:Ochakovo-Matveevskoe,331,55.70932219,37.47776964,25
6.753883467:3.815691085:5.905768488:Preobrazhenskoe,332,55.80068144,37.72460322,5
3.319953924:7.302031991:9.489326769:Severnoe Izmajlovo,333,55.80752609,37.78619469,25
1.815442553:9.524846902:12.05123456:Losinoostrovskoe,334,55.8749705,37.69663176,25
6.167759438:4.390072374:6.447549521:Preobrazhenskoe,335,55.80628201,37.72749265,10
4.226322609:14.1742066:16.8947948:Novo-Peredelkino,336,55.64987222,37.36819617,5
3.540528164:5.211612032:8.088141918:Perovo,337,55.74720792,37.78523589,5
9.247112168:2.563034107:5.612864813:Akademicheskoe,338,55.68172292,37.5856283,5
18.49256623:31.99178574:34.64846154:Staroe Krjukovo,339,55.98066063,37.18979874,25
3.545866136:9.818773333:13.13906702:Orehovo-Borisovo Severnoe,340,55.61834827,37.69788021,25
1.435959542:9.413402581:13.36141465:Kosino-Uhtomskoe,341,55.7151361,37.86136411,10
9.917933838:2.269695844:4.486698394:Butyrskoe,342,55.81258876,37.59306384,5
4.022650545:4.617845309:7.65017551:Perovo,343,55.74416166,37.77741949,5
19.90146772:33.36486991:36.0091984:Krjukovo,344,55.97284443,37.14899394,25
5.167814135:2.769229435:6.95041807:Rjazanskij,345,55.71202154,37.75107566,5
1.285064801:10.24221423:12.75917043:Losinoostrovskoe,346,55.8830834,37.6883193,5
19.89356254:33.2760746:36.00671203:Matushkino,347,56.00553142,37.20301118,25
5.760710826:15.49395385:18.21351456:Novo-Peredelkino,348,55.65279605,37.3396173,25
5.397162844:6.998373276:10.30187732:Mar'ino,349,55.65137126,37.72006814,5
1.166884759:12.04323249:14.29378804:Lianozovo,350,55.90000979,37.57444555,5
1.360069848:13.09816257:15.91946354:Mitino,351,55.83912486,37.37232387,5
6.491855543:5.180410561:7.762691554:Sokol,352,55.80934717,37.49373486,5
3.331964811:8.377854871:11.33617909:Kon'kovo,353,55.64279871,37.51848658,25
2.513711468:8.843068803:11.31042583:Babushkinskoe,354,55.87278828,37.6632764,5
5.521769765:4.22740375:7.279868958:Fili Davydkovo,355,55.73151413,37.46950742,5
2.323389179:8.232738084:10.88454268:Troparevo-Nikulino,356,55.66362562,37.47481829,10
13.05996502:1.389937166:1.287214342:Danilovskoe,357,55.71797383,37.61595072,5
0.356047455:13.92844781:17.12376974:Severnoe Butovo,358,55.57803978,37.56998852,25
2.61174825:15.05863647:17.84319141:Mitino,359,55.85214013,37.35060951,5
1.015141032:9.754015558:11.88347721:Gol'janovo,360,55.82751984,37.80807413,25
2.295830423:8.459495462:10.59142891:Gol'janovo,361,55.81960409,37.79314369,10
4.899536142:5.804192451:7.922458399:Gol'janovo,362,55.80611817,37.75784892,10
4.619890874:3.762231484:7.071754294:Perovo,363,55.7381896,37.76721784,10
0.783100727:11.1298931:14.56126606:Kapotnja,364,55.63430542,37.79315515,25
4.873978249:5.567337481:8.635941318:Horoshevo-Mnevniki,365,55.7821755,37.45350753,5
8.084509883:4.304596444:7.034668246:Koptevo,366,55.81786373,37.52397249,5
1.239884234:11.27420501:13.45402512:Bibirevo,367,55.89399226,37.60029181,10
2.942444091:7.452106047:10.60113786:Krylatskoe,368,55.76944986,37.41644917,10
0.356047455:13.92844781:17.12376974:Severnoe Butovo,369,55.57803978,37.56998852,25
2.899162276:7.751273417:9.942327976:Severnoe Izmajlovo,370,55.80929481,37.79271959,25
6.389751651:3.969414345:7.033303459:Horoshevo-Mnevniki,371,55.7818285,37.4800922,10
4.390908656:17.95387189:21.14246208:Juzhnoe Butovo,372,55.54319329,37.55132878,5
8.352268728:1.85019127:3.95399949:Sokolinaja Gora,373,55.7840585,37.70829987,5
1.121008259:8.321592583:10.59662501:Ivanovskoe,374,55.77287807,37.82487962,5
4.017424022:7.199946803:9.974356448:Pokrovskoe Streshnevo,375,55.81276154,37.45474976,5
5.566953605:5.475908518:8.978467038:Ljublino,376,55.67683806,37.74360921,10
3.333360858:7.226900765:9.240973353:Metrogorodok,377,55.82663221,37.75489297,10
2.649094204:8.78947029:11.29755602:Losinoostrovskoe,378,55.87112126,37.67727993,5
2.352185811:11.12283211:13.76687168:Severnoe Tushino,379,55.85262334,37.43353515,5
4.901403612:7.577862469:10.8977474:Mar'ino,380,55.64537815,37.72050477,5
3.638901151:5.574058416:7.965979716:Perovo,381,55.7622994,37.78445592,5
0.740321349:12.38683506:14.57905329:Lianozovo,382,55.90329263,37.5849087,25
3.25272301:6.579274316:8.857651609:Izmajlovo,383,55.79140444,37.78881554,10
1.59511922:15.10977179:18.29944443:Severnoe Butovo,384,55.56814413,37.56091422,5
18.83027117:32.33758991:34.95836307:Krjukovo,385,55.968459,37.16421893,10
6.734921063:3.671796292:6.050048592:Bogorodskoe,386,55.81711446,37.69313375,5
2.488188376:9.678380356:12.46595539:Hovrino,387,55.86429113,37.48955533,5
5.937136743:19.23279491:22.37970657:Juzhnoe Butovo,388,55.53675548,37.51500128,25
2.052174124:11.60719184:14.80846937:Chertanovo Juzhnoe,389,55.59773693,37.58683995,5
0.19821525:10.50108749:13.46582995:Strogino,390,55.81477178,37.3935043,10
0.784711598:11.43656909:14.52789928:Kuncevo,391,55.78381843,37.35721138,10
2.215504375:7.686576626:10.40262721:Ochakovo-Matveevskoe,392,55.67954405,37.45754661,5
3.346345188:8.547054138:11.95430051:Mar'ino,393,55.65290542,37.76782457,10
1.665857686:9.746247816:12.083704:Severnoe Medvedkovo,394,55.88130314,37.64938674,10
9.561227586:1.774240356:4.090089528:Alekseevskoe,395,55.80932685,37.64143645,25
3.389757062:8.21314456:10.42714313:Juzhnoe Medvedkovo,396,55.86714243,37.63434293,5
2.500304427:8.874539064:11.24228185:Juzhnoe Medvedkovo,397,55.87356453,37.65120774,10
19.52486938:33.02962026:35.67035773:Krjukovo,398,55.97528646,37.15974807,10
0.296458317:7.655470401:11.51514793:Veshnjaki,399,55.72179392,37.83410084,10
0.326535358:7.629522266:11.47275422:Veshnjaki,400,55.72146482,37.83344796,25
2.332281832:7.885869915:11.1003027:Krylatskoe,401,55.75720658,37.40620025,10
3.756650746:5.290103319:7.824679223:Perovo,402,55.75680447,37.78224791,5
0.389379724:9.113351973:11.40673978:Ivanovskoe,403,55.78226736,37.83547984,10
18.59031827:32.00140087:34.72178681:Matushkino,404,55.99450427,37.21265757,5
5.760331937:2.183505057:6.362860099:Tekstil'shhiki,405,55.71383206,37.74221955,5
0.979202065:11.96606171:15.30994005:Orehovo-Borisovo Juzhnoe,406,55.60553442,37.73565397,10
3.218870134:11.19123537:15.1707529:Kosino-Uhtomskoe,407,55.70945451,37.88858591,10
3.208574591:11.1853926:15.15094273:Kosino-Uhtomskoe,408,55.71055582,37.88873309,10
9.651369764:0.696871763:3.816550976:Juzhnoportovoe,409,55.70485716,37.67660469,5
11.86696031:2.415528985:0.345862526:Hamovniki,410,55.74203785,37.57845819,5
1.446011861:12.9022365:15.98516802:Birjulevo Zapadnoe,411,55.58649601,37.64162163,10
3.848412155:7.586491102:10.09780556:Babushkinskoe,412,55.86039873,37.67467863,5
1.452783914:9.976980022:12.50208078:Losinoostrovskoe,413,55.88177852,37.67993023,10
5.963905709:4.609372081:6.604532726:Bogorodskoe,414,55.81025094,37.72455254,10
5.084263179:3.668925757:6.599357403:Perovo,415,55.74359376,37.76042951,10
3.114978819:11.0831538:14.96900889:Kosino-Uhtomskoe,416,55.71751685,37.88839571,10
19.83615937:33.20899731:35.94253012:Matushkino,417,56.00529477,37.20398846,25
7.043432902:6.485907452:9.746469796:Moskvorech'e-Saburovo,418,55.64551753,37.6695165,25
8.299500819:5.14906847:8.350573535:Zjuzino,419,55.65497368,37.60222781,10
13.07582532:2.385646135:0.23114769:Krasnosel'skoe,420,55.77028877,37.63436801,10
1.918619148:11.43928056:14.7685118:Orehovo-Borisovo Juzhnoe,421,55.60510592,37.7096488,5
0.642676779:10.32764537:12.85047654:Jaroslavskoe,422,55.87823871,37.71800681,5
5.708949102:7.211548855:9.650394243:Beskudnikovskoe,423,55.8558198,37.56248379,10
1.932862889:12.0130601:15.20816754:Chertanovo Juzhnoe,424,55.59326812,37.60176423,5
4.46946491:17.86919038:21.03955598:Juzhnoe Butovo,425,55.54591215,37.53842885,50
4.996473888:5.380028292:8.41267236:Horoshevo-Mnevniki,426,55.78834811,37.46075164,5
19.42908218:32.87922923:35.52952107:Krjukovo,427,55.96653271,37.1496942,10
12.87593475:2.104467772:0.533844241:Presnenskoe,428,55.76105398,37.57659059,10
4.156237754:6.062681108:8.286756631:Izmajlovo,429,55.79830964,37.77364275,25
0.372866643:8.986440679:11.30766116:Ivanovskoe,430,55.77019465,37.83689474,5
1.353577174:11.68131551:13.87295307:Lianozovo,431,55.89694824,37.58565069,25
5.766909517:5.026556045:8.525698612:Ljublino,432,55.68016891,37.73923231,25
6.083134262:4.492010144:6.484570691:Bogorodskoe,433,55.80937761,37.72345138,10
5.593504097:15.33535604:18.05521266:Novo-Peredelkino,434,55.65326125,37.34208616,25
12.52081913:0.28969342:2.95738352:Donskoe,435,55.70311038,37.62296225,5
2.878632199:7.061091749:9.332249751:Izmajlovo,436,55.79486432,37.79448499,5
3.244644751:8.657709934:10.82289238:Otradnoe,437,55.8708567,37.61809294,5
1.533378679:10.60055047:13.3858135:Hovrino,438,55.87266711,37.48553155,5
5.825931124:6.336831818:9.32492791:Cheremushki,439,55.65269784,37.55435797,5
2.978163718:8.542809364:11.47240037:Kon'kovo,440,55.64393501,37.51036534,10
5.224975639:8.71970601:11.94883674:Caricyno,441,55.62524844,37.66930447,5
7.076215906:4.029107737:6.955416525:Lomonosovskoe,442,55.67836067,37.54822462,5
2.32899159:9.233293839:11.47992108:Juzhnoe Medvedkovo,443,55.87648735,37.63762039,5
0.964325216:10.41829331:12.77887629:Severnoe Medvedkovo,444,55.88730573,37.65354987,10
1.320510341:9.624111544:12.14747214:Jaroslavskoe,445,55.87256736,37.71301653,5
9.835802676:2.826111647:6.027392246:Kotlovka,446,55.67581901,37.60365886,5
11.93352434:0.282161791:2.874242436:Savelovskoe,447,55.79469659,37.58029818,10
5.254456663:6.776249271:10.05368812:Ljublino,448,55.66444969,37.74541961,10
0.871992642:10.75419164:13.64739445:Teplyj Stan,449,55.62847605,37.48842593,5
12.22767491:0.175684758:3.04844977:Donskoe,450,55.70218845,37.61855823,10
10.40236052:3.739625493:6.763318069:Nagatino-Sadovniki,451,55.66902402,37.62917991,5
4.729077548:6.198782303:9.854737435:Ljublino,452,55.67406469,37.75813409,10
3.269301407:5.91814885:8.333173278:Perovo,453,55.76183872,37.79032692,5
3.545866136:9.818773333:13.13906702:Orehovo-Borisovo Severnoe,454,55.61834827,37.69788021,25
9.789732166:0.142613029:2.476507972:Hamovniki,455,55.72266239,37.55810964,10
11.95957713:0.810719236:2.196536251:Donskoe,456,55.71072918,37.60339719,5
4.756963669:6.336151638:9.967677374:Ljublino,457,55.6726239,37.75836497,5
8.597906268:2.713633627:5.889987451:Nagatinskij Zaton,458,55.68838754,37.69256121,10
2.283090305:8.488831778:10.62913673:Gol'janovo,459,55.81901622,37.79477094,5
3.545866136:9.818773333:13.13906702:Orehovo-Borisovo Severnoe,460,55.61834827,37.69788021,25
12.96915964:2.435271631:0.378889375:Jakimanka,461,55.72669405,37.60930491,10
1.9696457:10.18472407:12.97156528:Hovrino,462,55.86870676,37.48681796,5
3.469815015:5.02152786:8.214066412:Novogireevo,463,55.74231593,37.7860345,10
4.566668042:6.737274514:9.481099587:Pokrovskoe Streshnevo,464,55.81206264,37.4634139,5
4.048524926:9.030096634:11.42374805:Vostochnoe Degunino,465,55.87286232,37.56582331,25
2.302016739:7.516923684:10.56365113:Mozhajskoe,466,55.72195363,37.4198816,5
2.309205749:8.206190082:10.86355678:Troparevo-Nikulino,467,55.66461192,37.47343402,5
12.42077304:22.33214926:25.05314327:Vnukovo,468,55.61297981,37.25568273,25
2.128475986:12.27100752:15.33236751:Birjulevo Zapadnoe,469,55.5925831,37.64322049,10
1.084972138:13.42871799:16.63337854:Birjulevo Vostochnoe,470,55.5831591,37.6756637,5
1.681410764:11.48291913:14.56956908:Jasenevo,471,55.60651465,37.53532692,10
3.585829808:6.97125671:9.002483024:Metrogorodok,472,55.82703881,37.74817576,10
2.365687467:10.27950502:12.87005447:Dmitrovskoe,473,55.88071595,37.53231894,25
10.21809701:2.046437156:5.242818463:Kotlovka,474,55.68296646,37.60259903,5
2.577614421:10.73265385:14.06248534:Orehovo-Borisovo Severnoe,475,55.61132368,37.7069977,5
8.645803596:3.702685026:7.020462283:Nagatinskij Zaton,476,55.6757711,37.69052324,5
1.292040069:9.528310509:12.98912377:Novokosino,477,55.73875044,37.86196599,10
6.707108211:1.294693919:5.447824146:Tekstil'shhiki,478,55.71582271,37.72751959,5
7.879580925:1.666643024:4.718325741:Dorogomilovo,479,55.73712634,37.50903299,5
4.924704085:5.521779067:8.590267918:Horoshevo-Mnevniki,480,55.78147581,37.45387697,10
5.167814135:2.769229435:6.95041807:Rjazanskij,481,55.71202154,37.75107566,5
2.247215034:9.429096624:11.62444242:Juzhnoe Medvedkovo,482,55.87797473,37.63188668,5
4.24942405:8.800906666:11.25015614:Beskudnikovskoe,483,55.86983184,37.55644256,25
4.744215204:6.528619633:9.045196025:Jaroslavskoe,484,55.85065356,37.67464075,5
0.997012524:7.93472236:10.58423248:Ivanovskoe,485,55.75556167,37.82610823,25
6.968428594:3.621921978:5.595630716:Preobrazhenskoe,486,55.80381565,37.71334853,10
9.402336028:4.501069491:7.584171529:Nagatino-Sadovniki,487,55.66281618,37.64782574,10
10.80578921:2.123748377:5.367529375:Nagatino-Sadovniki,488,55.68407934,37.65627108,10
6.358553017:4.228357156:6.204533703:Bogorodskoe,489,55.80798075,37.71968541,10
3.154348738:7.877366838:10.40598052:Jaroslavskoe,490,55.85974293,37.69470446,25
5.754482709:2.914865514:6.902769653:Tekstil'shhiki,491,55.70175887,37.73824678,5
1.246245223:8.815453998:11.0844256:Vostochnoe Izmajlovo,492,55.80140308,37.81980363,5
2.395878139:9.920561436:12.70347135:Levoberezhnoe,493,55.86287833,37.47924824,5
2.296075541:9.527710628:11.67776717:Juzhnoe Medvedkovo,494,55.87848882,37.62568457,5
6.457245279:5.784805486:8.426461677:Koptevo,495,55.84155777,37.54890897,10
3.194768184:9.193431568:12.47710791:Brateevo,496,55.63645764,37.74311509,5
2.244383836:12.41345907:15.1254582:Solncevo,497,55.65099977,37.40237775,25
10.95930598:1.927815812:0.770729102:Taganskoe,498,55.74117186,37.66652323,10
8.665674852:4.756503462:7.958074109:Zjuzino,499,55.65853236,37.6023101,10
11.48782348:0.323694759:2.505323953:Mar'ina Roshha,500,55.79587977,37.60928614,5
0.432173006:14.05569058:17.10528037:Birjulevo Zapadnoe,501,55.57690876,37.65024492,5
10.40487834:1.306536408:4.416517805:Akademicheskoe,502,55.69115602,37.59665001,5
1.376155954:11.41013722:14.12749556:Solncevo,503,55.66001609,37.40959617,10
4.090011024:8.958443421:11.41164321:Beskudnikovskoe,504,55.87119936,37.55545919,25
1.84504185:10.79035521:13.5628592:Levoberezhnoe,505,55.86611683,37.46416886,5
11.10521603:2.068950565:0.602536558:Taganskoe,506,55.74361903,37.66452726,5
8.408905122:3.847069248:6.051808191:Marfino,507,55.82684189,37.5921357,5
1.360302864:9.634482951:12.15980048:Jaroslavskoe,508,55.87314698,37.71093966,5
6.409778868:7.496138988:10.67963568:Chertanovo Severnoe,509,55.6337184,37.61395074,5
10.71644309:1.32932681:1.366223376:Hamovniki,510,55.73327554,37.56597962,10
4.525372829:6.926659661:10.55067166:Mar'ino,511,55.66837113,37.76379551,10
19.24349035:32.68552982:35.39284501:Silino,512,55.99610037,37.20083531,50
1.321640155:15.14168557:18.34292563:Severnoe Butovo,513,55.5662766,37.57985654,10
3.887589839:7.142632835:9.955320615:Shhukino,514,55.80943617,37.45158458,5
3.52514647:9.121085399:11.31233797:Otradnoe,515,55.87412984,37.58981739,25
8.398869226:3.019088235:5.351067036:Alekseevskoe,516,55.820774,37.64212979,25
2.296247094:9.134810237:11.45777685:Juzhnoe Medvedkovo,517,55.87583222,37.64659281,10
11.61665314:1.721833675:0.046809568:Basmannoe,518,55.76348249,37.65742103,10
2.24576252:10.11172498:13.3768429:Brateevo,519,55.63119637,37.75513885,5
7.737661271:0.711988579:4.065006472:Nizhegorodskoe,520,55.73280661,37.71679513,10
7.087858911:2.567498218:5.625208516:Filevskij Park,521,55.73603161,37.49469238,5
2.577614421:10.73265385:14.06248534:Orehovo-Borisovo Severnoe,522,55.61132368,37.7069977,5
7.725366147:4.074311544:7.06168863:Cheremushki,523,55.67137283,37.56869833,5
5.371519601:7.609227144:9.95367161:Vostochnoe Degunino,524,55.86008304,37.57338384,5
1.591540812:9.49252641:13.62800405:Vyhino-Zhulebino,525,55.69715049,37.85570811,5
9.113569445:3.251163852:6.579414392:Nagatinskij Zaton,526,55.67864986,37.68517774,5
1.580912491:11.77114999:14.37978875:Severnoe Tushino,527,55.85268763,37.4206265,10
3.631910186:8.474721911:10.65691286:Otradnoe,528,55.86912119,37.60753363,5
7.022540151:5.137032311:8.27462939:Pechatniki,529,55.67373584,37.72117583,5
4.702417245:4.903042797:7.905912316:Fili Davydkovo,530,55.72498132,37.46189396,5
0.933675814:10.34735084:12.87567605:Losinoostrovskoe,531,55.88101338,37.7057845,25
4.807655288:6.537234111:8.999638551:Sviblovo,532,55.85238742,37.65674134,5
2.969966284:11.08273295:14.25383995:Chertanovo Juzhnoe,533,55.60161029,37.61909784,5
10.34101119:1.33616053:1.424902554:Taganskoe,534,55.73830386,37.67599614,10
3.987709051:7.429449309:9.75708715:Sviblovo,535,55.86051662,37.64582284,10
12.60118801:1.997039148:0.173017424:Krasnosel'skoe,536,55.77346377,37.63936013,5
10.54485942:1.211589102:3.393958613:Mar'ina Roshha,537,55.80401975,37.613658,5
4.21013758:5.874270837:8.116728499:Izmajlovo,538,55.79505173,37.77318589,25
2.103374193:9.286828886:11.63971912:Severnoe Medvedkovo,539,55.8771722,37.65112623,10
3.291680468:9.549156282:12.89222961:Orehovo-Borisovo Severnoe,540,55.62571776,37.72152511,5
4.173655162:7.077947249:9.952189414:Obruchevskoe,541,55.65716699,37.51766355,5
9.631084183:2.062559071:5.091590724:Akademicheskoe,542,55.68626192,37.58763085,5
7.476938432:2.186996987:4.457891305:Sokolinaja Gora,543,55.77818443,37.72289973,25
2.259987611:11.74483758:14.92887096:Chertanovo Juzhnoe,544,55.59561857,37.61180517,5
9.972070502:1.733025021:4.366107344:Ajeroport,545,55.79666421,37.54601942,10
2.149157871:7.670338627:10.72551834:Mozhajskoe,546,55.72269065,37.41695802,5
11.5559976:0.945494749:1.852732508:Presnenskoe,547,55.76622837,37.55758631,5
0.892704602:10.52471992:12.86125595:Severnoe Medvedkovo,548,55.88828943,37.64997492,10
0.939328913:7.006317903:10.92313285:Veshnjaki,549,55.7203791,37.82374975,10
0.418220141:11.58464547:14.96879272:Kapotnja,550,55.6300099,37.79420691,10
0.404143493:12.00731213:14.72445627:Juzhnoe Tushino,551,55.8431841,37.40017702,10
3.103652492:8.736531401:12.18404147:Mar'ino,552,55.65217536,37.77183762,10
0.989334529:11.06243173:13.82189702:Zapadnoe Degunino,553,55.88057213,37.49607016,25
0.911797962:10.45110832:12.91494099:Severnoe Medvedkovo,554,55.88705934,37.66712198,5
7.07632081:3.309236634:6.378032194:Horoshevo-Mnevniki,555,55.77658407,37.48793037,5
13.01778229:2.566172672:0.220592459:Jakimanka,556,55.72839948,37.60905171,5
18.26125517:31.67556032:34.39458437:Savelki,557,55.99388338,37.21877924,5
5.711096858:7.376131641:9.762448078:Vostochnoe Degunino,558,55.8578981,37.56936455,10
2.578295823:8.22377069:10.3793551:Gol'janovo,559,55.8163366,37.7931622,10
6.129248825:4.278497323:6.590444969:Bogorodskoe,560,55.82001675,37.7017746,5
0.138288286:11.27814743:14.08425798:Teplyj Stan,561,55.62850794,37.47436803,5
6.058368099:4.503153195:6.522927379:Bogorodskoe,562,55.81043532,37.72182702,25
3.625341366:9.571643025:12.90553859:Orehovo-Borisovo Severnoe,563,55.62167068,37.70373074,5
3.24568492:6.659751735:8.932138732:Izmajlovo,564,55.79324824,37.78880078,5
2.635868933:9.746324632:13.02397434:Brateevo,565,55.63279412,37.74916283,5
1.257530639:8.659941656:11.37699165:Ochakovo-Matveevskoe,566,55.67456828,37.44486905,10
4.946054367:3.495346257:6.744851994:Perovo,567,55.73894419,37.76207746,25
2.001099809:6.664722214:9.605885986:Novogireevo,568,55.7486154,37.80970904,10
